Series_reference,Period,Data_value,name,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4
BDCQ.SF3RSCA,2019.09,920.735,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2019.12,983.595,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2020.03,901.518,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2020.06,854.958,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2020.09,928.866,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2020.12,980.06,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2021.03,941.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2021.06,993.832,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2021.09,1016.956,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2021.12,1039.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2022.03,1000.833,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2022.06,1053.536,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2022.09,1120.132,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2022.12,1135.735,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2023.03,1122.9,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2023.06,1172.011,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2023.09,1211.59,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2023.12,1261.487,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2024.03,1218.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2024.06,1222.142,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2024.09,1257.097,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF3RSCA,2024.12,1314.141,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,"Arts, Recreation and Other Services",Current,Unadjusted
BDCQ.SF8AA2CA,2016.06,324.687,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2016.09,325.7,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2016.12,270.504,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2017.03,237.453,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2017.06,342.458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2017.09,377.929,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2017.12,379.739,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2018.03,382.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2018.06,349.433,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2018.09,328.749,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2018.12,362.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2019.03,304.67,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2019.06,290.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2019.09,222.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2019.12,242.383,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2020.03,173.194,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2020.06,180.001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2020.09,238.256,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2020.12,269.898,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2021.03,263.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2021.06,395.172,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2021.09,273.056,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2021.12,219.414,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2022.03,181.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2022.06,262.971,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2022.09,203.07,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2022.12,155.226,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2023.03,165.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2023.06,182.139,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2023.09,170.837,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2023.12,225.8,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2024.03,296.621,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2024.06,193.416,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2024.09,195.566,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA2CA,2024.12,297.77,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Forestry and Logging,Current prices,Unadjusted
BDCQ.SF8AA3CA,2016.06,178.026,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2016.09,122.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2016.12,240.417,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2017.03,183.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2017.06,149.792,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2017.09,96.841,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2017.12,305.828,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2018.03,250.248,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2018.06,160.174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2018.09,65.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2018.12,309.524,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2019.03,240.416,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2019.06,195.612,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2019.09,131.574,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2019.12,247.26,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2020.03,238.508,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2020.06,174.735,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2020.09,150.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2020.12,372.195,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2021.03,207.889,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2021.06,165.387,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2021.09,151.256,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2021.12,454.287,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2022.03,232.656,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2022.06,129.733,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2022.09,85.278,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2022.12,364.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2023.03,226.729,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2023.06,167.74,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2023.09,96.091,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2023.12,341.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2024.03,284.306,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2024.06,229.734,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2024.09,128.844,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AA3CA,2024.12,396.637,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted
BDCQ.SF8AACA,2016.06,502.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2016.09,447.983,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2016.12,510.921,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2017.03,420.727,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2017.06,492.25,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2017.09,474.77,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2017.12,685.567,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2018.03,632.728,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2018.06,509.607,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2018.09,394.167,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2018.12,672.32,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2019.03,545.086,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2019.06,485.941,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2019.09,354.21,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2019.12,489.643,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2020.03,411.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2020.06,354.736,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2020.09,388.969,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2020.12,642.093,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2021.03,471.494,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2021.06,560.559,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2021.09,424.313,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2021.12,673.7,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2022.03,413.816,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2022.06,392.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2022.09,288.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2022.12,519.931,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2023.03,392.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2023.06,349.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2023.09,266.928,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2023.12,567.679,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2024.03,580.927,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2024.06,423.15,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2024.09,324.41,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8AACA,2024.12,694.407,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Agriculture, Forestry and Fishing",Current,Unadjusted
BDCQ.SF8BB1CA,2016.06,346.53,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2016.09,309.56,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2016.12,351.109,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2017.03,262.908,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2017.06,309.451,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2017.09,227.217,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2017.12,488.176,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2018.03,354.777,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2018.06,286.813,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2018.09,468.247,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2018.12,348.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
